"Código","Nombre","Código de provincia","Nombre de provincia","Superficie en km2","Latitud del centroide","Longitud del centroide","Geometría en GeoJSON"
"06028","Almirante Brown","06","Buenos Aires",129.1124360238,-34.835652,-58.367491,"{""type"":""Polygon"",""coordinates"":[[[-58.323020,-34.800514],[-58.324115,-34.801096],[-58.325202,-34.801708],[-58.326204,-34.802234],[-58.327492,-34.802914],[-58.328141,-34.803251],[-58.328344,-34.803359],[-58.328396,-34.803380],[-58.328588,-34.803486],[-58.328608,-34.803501],[-58.330071,-34.804286],[-58.330518,-34.804521],[-58.330975,-34.804761],[-58.331172,-34.804868],[-58.331924,-34.805275],[-58.332795,-34.805744],[-58.332180,-34.806554],[-58.331976,-34.806815],[-58.331569,-34.807333],[-58.331438,-34.807509],[-58.330960,-34.808130],[-58.330923,-34.808177],[-58.330416,-34.808832],[-58.329902,-34.809496],[-58.329654,-34.809817],[-58.329424,-34.810122],[-58.329040,-34.810619],[-58.328704,-34.811069],[-58.328157,-34.811794],[-58.328044,-34.811944],[-58.327585,-34.812553],[-58.327441,-34.812746],[-58.326714,-34.813710],[-58.323771,-34.817460],[-58.323622,-34.817652],[-58.322933,-34.818557],[-58.322659,-34.818872],[-58.322602,-34.818949],[-58.323724,-34.819537],[-58.322781,-34.820654],[-58.325292,-34.821941],[-58.323684,-34.824171],[-58.321482,-34.827271],[-58.316638,-34.824712],[-58.312857,-34.829603],[-58.312200,-34.830455],[-58.310798,-34.832271],[-58.309192,-34.834357],[-58.309174,-34.834378],[-58.307224,-34.836573],[-58.302678,-34.841594],[-58.297978,-34.847558],[-58.296461,-34.849496],[-58.295415,-34.850827],[-58.292318,-34.854844],[-58.300192,-34.859115],[-58.301857,-34.860017],[-58.303055,-34.860663],[-58.308403,-34.863506],[-58.317160,-34.868148],[-58.317181,-34.868153],[-58.315130,-34.871078],[-58.314480,-34.872021],[-58.312487,-34.874797],[-58.312474,-34.874814],[-58.324380,-34.881119],[-58.328924,-34.883542],[-58.332637,-34.885535],[-58.336330,-34.887499],[-58.340146,-34.889551],[-58.342227,-34.890685],[-58.345678,-34.886020],[-58.346416,-34.885006],[-58.348227,-34.885930],[-58.350484,-34.887043],[-58.352572,-34.888042],[-58.352593,-34.888057],[-58.353896,-34.888697],[-58.357186,-34.890325],[-58.357943,-34.890687],[-58.358735,-34.891074],[-58.359856,-34.891626],[-58.360285,-34.891828],[-58.360775,-34.892066],[-58.361025,-34.892194],[-58.361571,-34.892480],[-58.362531,-34.892945],[-58.362923,-34.893132],[-58.363356,-34.893339],[-58.364039,-34.893674],[-58.364966,-34.894146],[-58.367115,-34.895369],[-58.367850,-34.895739],[-58.368595,-34.896114],[-58.369064,-34.896350],[-58.370064,-34.896854],[-58.371483,-34.897550],[-58.373874,-34.898748],[-58.374870,-34.899238],[-58.376053,-34.899838],[-58.377169,-34.900389],[-58.377466,-34.900538],[-58.378201,-34.900899],[-58.379426,-34.901511],[-58.381877,-34.902722],[-58.382477,-34.903011],[-58.382524,-34.903032],[-58.383422,-34.903471],[-58.383713,-34.903624],[-58.383765,-34.903649],[-58.384032,-34.903774],[-58.384239,-34.903886],[-58.384380,-34.903953],[-58.385490,-34.904509],[-58.385667,-34.904610],[-58.385724,-34.904636],[-58.386157,-34.904847],[-58.388144,-34.905831],[-58.390782,-34.907138],[-58.391320,-34.907343],[-58.391721,-34.907543],[-58.394160,-34.908775],[-58.396465,-34.909976],[-58.397344,-34.908665],[-58.398099,-34.907639],[-58.398840,-34.906594],[-58.399331,-34.905829],[-58.400748,-34.903959],[-58.400922,-34.903728],[-58.401173,-34.903371],[-58.401740,-34.902606],[-58.401878,-34.902417],[-58.402485,-34.901570],[-58.402760,-34.901192],[-58.403336,-34.900397],[-58.403361,-34.900358],[-58.404125,-34.899296],[-58.404669,-34.898544],[-58.404751,-34.898424],[-58.405295,-34.897676],[-58.405469,-34.897440],[-58.406245,-34.896361],[-58.406732,-34.895695],[-58.407734,-34.894307],[-58.408214,-34.893649],[-58.409209,-34.892274],[-58.410447,-34.890563],[-58.410460,-34.890542],[-58.411625,-34.888970],[-58.411757,-34.888781],[-58.412057,-34.888364],[-58.412245,-34.888101],[-58.412477,-34.887779],[-58.412747,-34.887414],[-58.412888,-34.887221],[-58.413307,-34.886636],[-58.413326,-34.886615],[-58.414650,-34.884793],[-58.415079,-34.884199],[-58.415494,-34.883628],[-58.415957,-34.882960],[-58.414579,-34.882294],[-58.413150,-34.881558],[-58.411689,-34.880850],[-58.410269,-34.880105],[-58.409438,-34.879716],[-58.408781,-34.879387],[-58.410541,-34.876990],[-58.410970,-34.876415],[-58.411400,-34.875835],[-58.411809,-34.875246],[-58.412238,-34.874670],[-58.412646,-34.874085],[-58.413084,-34.873483],[-58.413475,-34.872964],[-58.414428,-34.871685],[-58.414478,-34.871616],[-58.416088,-34.869408],[-58.417089,-34.868042],[-58.418079,-34.866657],[-58.419027,-34.865359],[-58.420066,-34.863937],[-58.425511,-34.856469],[-58.430484,-34.849649],[-58.430525,-34.849593],[-58.431613,-34.848098],[-58.435081,-34.843345],[-58.436092,-34.841962],[-58.436937,-34.840801],[-58.437381,-34.840186],[-58.437820,-34.839589],[-58.438391,-34.838803],[-58.439092,-34.837840],[-58.439613,-34.837122],[-58.439850,-34.836800],[-58.440153,-34.836379],[-58.440209,-34.836301],[-58.440456,-34.835957],[-58.441579,-34.834414],[-58.442006,-34.833830],[-58.442281,-34.833451],[-58.442431,-34.833241],[-58.442718,-34.832841],[-58.442949,-34.832523],[-58.443430,-34.831883],[-58.443951,-34.831260],[-58.444377,-34.830599],[-58.445236,-34.829430],[-58.445243,-34.829413],[-58.445729,-34.828747],[-58.446100,-34.828240],[-58.446234,-34.828059],[-58.446533,-34.827651],[-58.447794,-34.825932],[-58.446178,-34.825014],[-58.445322,-34.824578],[-58.444505,-34.824159],[-58.444445,-34.824133],[-58.443611,-34.823721],[-58.443459,-34.823649],[-58.443400,-34.823618],[-58.443269,-34.823556],[-58.442495,-34.823175],[-58.442435,-34.823149],[-58.442365,-34.823108],[-58.442154,-34.823005],[-58.441520,-34.822692],[-58.441359,-34.822610],[-58.440505,-34.822183],[-58.439658,-34.821757],[-58.439443,-34.821672],[-58.438858,-34.821361],[-58.438066,-34.820970],[-58.436936,-34.820428],[-58.436038,-34.819976],[-58.435571,-34.819745],[-58.434769,-34.819349],[-58.434391,-34.819159],[-58.433498,-34.818712],[-58.433438,-34.818681],[-58.433141,-34.818533],[-58.433065,-34.818496],[-58.432052,-34.817988],[-58.431820,-34.817875],[-58.431592,-34.817748],[-58.430445,-34.817196],[-58.429242,-34.816617],[-58.428472,-34.816245],[-58.427553,-34.815788],[-58.426146,-34.815093],[-58.424675,-34.814350],[-58.423565,-34.813799],[-58.422833,-34.813439],[-58.421985,-34.813008],[-58.420938,-34.812480],[-58.419993,-34.812012],[-58.418925,-34.811482],[-58.417852,-34.810943],[-58.417019,-34.810527],[-58.416197,-34.810102],[-58.416124,-34.810066],[-58.415399,-34.809715],[-58.415049,-34.809550],[-58.414498,-34.809268],[-58.414227,-34.809134],[-58.414123,-34.809074],[-58.414072,-34.809044],[-58.413228,-34.808627],[-58.413212,-34.808617],[-58.412297,-34.808141],[-58.411376,-34.807679],[-58.411355,-34.807669],[-58.410478,-34.807254],[-58.410426,-34.807224],[-58.410036,-34.807029],[-58.409467,-34.806751],[-58.408572,-34.806304],[-58.408400,-34.806216],[-58.407499,-34.805764],[-58.405148,-34.804561],[-58.405735,-34.803811],[-58.406594,-34.802648],[-58.406743,-34.802446],[-58.407159,-34.801888],[-58.407345,-34.801652],[-58.407758,-34.801126],[-58.407808,-34.801057],[-58.407815,-34.801044],[-58.408415,-34.801153],[-58.408484,-34.801050],[-58.409088,-34.800234],[-58.409770,-34.799338],[-58.410217,-34.798737],[-58.409086,-34.798131],[-58.408416,-34.797770],[-58.407010,-34.797017],[-58.406096,-34.796524],[-58.405136,-34.796010],[-58.404151,-34.795471],[-58.404083,-34.795440],[-58.403315,-34.795028],[-58.402297,-34.794483],[-58.402000,-34.794285],[-58.399755,-34.793057],[-58.398728,-34.792502],[-58.398612,-34.792450],[-58.397589,-34.791918],[-58.396432,-34.791293],[-58.395623,-34.790847],[-58.395379,-34.790719],[-58.395003,-34.790489],[-58.394910,-34.790434],[-58.393753,-34.789804],[-58.392999,-34.789424],[-58.392963,-34.789404],[-58.392651,-34.789236],[-58.392288,-34.789038],[-58.391952,-34.788846],[-58.390927,-34.788269],[-58.390642,-34.788107],[-58.390404,-34.787971],[-58.389145,-34.787276],[-58.388890,-34.787148],[-58.387786,-34.786544],[-58.386858,-34.786036],[-58.385821,-34.785468],[-58.384935,-34.784981],[-58.383992,-34.784463],[-58.383976,-34.784453],[-58.383244,-34.784065],[-58.382695,-34.783761],[-58.382384,-34.783593],[-58.381097,-34.782901],[-58.379764,-34.782188],[-58.378525,-34.781513],[-58.378487,-34.781506],[-58.377159,-34.780793],[-58.376422,-34.780405],[-58.375819,-34.780089],[-58.375590,-34.779971],[-58.374467,-34.779397],[-58.373115,-34.778705],[-58.372299,-34.778294],[-58.371729,-34.778034],[-58.371145,-34.777750],[-58.370372,-34.777341],[-58.370019,-34.777153],[-58.369041,-34.776655],[-58.368891,-34.776579],[-58.367784,-34.776006],[-58.367680,-34.775950],[-58.366662,-34.775423],[-58.365544,-34.774849],[-58.364416,-34.774265],[-58.363226,-34.773656],[-58.362510,-34.773278],[-58.362342,-34.773204],[-58.361235,-34.772636],[-58.361199,-34.772616],[-58.360066,-34.772032],[-58.358714,-34.771340],[-58.359247,-34.770704],[-58.359320,-34.770619],[-58.359516,-34.770389],[-58.359979,-34.769856],[-58.360658,-34.769050],[-58.360670,-34.769037],[-58.361337,-34.768248],[-58.361995,-34.767427],[-58.360401,-34.766594],[-58.359377,-34.766075],[-58.358392,-34.765591],[-58.357421,-34.765089],[-58.356458,-34.764606],[-58.355459,-34.764107],[-58.354294,-34.763526],[-58.354268,-34.763511],[-58.353146,-34.762928],[-58.352068,-34.762401],[-58.349176,-34.760938],[-58.347809,-34.760241],[-58.346450,-34.759579],[-58.346424,-34.759564],[-58.345026,-34.758842],[-58.344090,-34.758320],[-58.343374,-34.757938],[-58.343068,-34.757775],[-58.342553,-34.757509],[-58.342004,-34.757214],[-58.341724,-34.757065],[-58.341226,-34.756796],[-58.341122,-34.756740],[-58.341035,-34.756689],[-58.340925,-34.756633],[-58.340360,-34.756328],[-58.339961,-34.756109],[-58.339558,-34.755886],[-58.339511,-34.755856],[-58.338853,-34.755504],[-58.338165,-34.755115],[-58.338092,-34.755079],[-58.337465,-34.754743],[-58.336704,-34.754317],[-58.336342,-34.754869],[-58.335745,-34.755735],[-58.335097,-34.756615],[-58.335083,-34.756641],[-58.334755,-34.757074],[-58.334487,-34.757434],[-58.334071,-34.757987],[-58.333847,-34.758288],[-58.333554,-34.758682],[-58.333206,-34.759146],[-58.333075,-34.759331],[-58.332590,-34.759974],[-58.332510,-34.760077],[-58.332130,-34.760587],[-58.331982,-34.760780],[-58.331659,-34.761204],[-58.331454,-34.761474],[-58.330977,-34.762100],[-58.330884,-34.762225],[-58.330460,-34.762804],[-58.330274,-34.763049],[-58.329989,-34.763417],[-58.329766,-34.763704],[-58.329623,-34.763897],[-58.329493,-34.764059],[-58.329103,-34.764565],[-58.328986,-34.764710],[-58.328460,-34.765391],[-58.328132,-34.765820],[-58.327917,-34.766085],[-58.326691,-34.767723],[-58.326562,-34.767890],[-58.326536,-34.767929],[-58.326434,-34.768089],[-58.326177,-34.768517],[-58.326170,-34.768530],[-58.325679,-34.769362],[-58.325038,-34.770391],[-58.324496,-34.771300],[-58.324103,-34.771953],[-58.324052,-34.772040],[-58.323756,-34.772524],[-58.323610,-34.772753],[-58.323537,-34.772892],[-58.323452,-34.773040],[-58.323426,-34.773087],[-58.323162,-34.773520],[-58.322764,-34.774169],[-58.322360,-34.774830],[-58.322082,-34.775298],[-58.322013,-34.775393],[-58.321581,-34.775999],[-58.321351,-34.776308],[-58.321163,-34.776565],[-58.320672,-34.777100],[-58.320793,-34.777503],[-58.320037,-34.778304],[-58.319845,-34.778503],[-58.319315,-34.779045],[-58.319580,-34.779183],[-58.319182,-34.779827],[-58.318766,-34.780493],[-58.318335,-34.781202],[-58.318169,-34.781466],[-58.317904,-34.781912],[-58.317808,-34.782063],[-58.317501,-34.782556],[-58.317423,-34.782685],[-58.317039,-34.783303],[-58.317020,-34.783329],[-58.316586,-34.783904],[-58.316180,-34.784516],[-58.315815,-34.785036],[-58.315765,-34.785105],[-58.315360,-34.785659],[-58.315347,-34.785676],[-58.315179,-34.785908],[-58.314930,-34.786243],[-58.314492,-34.786844],[-58.314086,-34.787407],[-58.313673,-34.787978],[-58.313249,-34.788558],[-58.312818,-34.789146],[-58.312405,-34.789717],[-58.311986,-34.790297],[-58.311573,-34.790868],[-58.311342,-34.791186],[-58.311293,-34.791246],[-58.311242,-34.791324],[-58.310761,-34.791985],[-58.310742,-34.792011],[-58.310504,-34.792346],[-58.310279,-34.792660],[-58.310260,-34.792681],[-58.309750,-34.793367],[-58.311166,-34.794127],[-58.312130,-34.794646],[-58.312783,-34.794998],[-58.315054,-34.796225],[-58.316695,-34.797093],[-58.318323,-34.797965],[-58.319662,-34.798679],[-58.319999,-34.798862],[-58.320708,-34.799262],[-58.320910,-34.799369],[-58.321279,-34.799568],[-58.321859,-34.799887],[-58.322554,-34.800260],[-58.323020,-34.800514]]]}"
